RBD;NOM_RBD;PACE;COD_COM_RBD
614;ESCUELA PRESIDENTE ANIBAL PINTO;0;4102
615;ESCUELA COQUIMBO;0;4102
616;ESCUELA CARDENAL JOSE MARIA CARO;0;4102
617;COLEGIO SANTA CECILIA;0;4102
618;ESCUELA SANTO TOMAS DE AQUINO;0;4102
620;ESCUELA JOSE ALFARO ALFARO;0;4102
621;ESCUELA BASICA MARIO MUNOZ SILVA;0;4102
623;CENTRO LABORAL JEAN PIAGET;0;4102
624;ESCUELA DIFERENCIAL JUAN SANDOVAL C.;0;4102
625;ESCUELA TOMASA OLIVARES CAAMANO;0;4102
626;ESCUELA BASICA DAVID LEON TAPIA;0;4102
628;ESCUELA DE PENUELAS;0;4102
629;COLEGIO PABLO NERUDA;1;4102
630;COLEGIO LA HERRADURA;0;4102
631;ESCUELA SAN RAFAEL;0;4102
632;ESCUELA BASICA MANUEL DE SALAS;0;4102
634;ESCUELA DE HUACHALALUME;0;4102
635;ESCUELA DE TOTORALILLO;0;4102
637;ESCUELA LUCILA GODOY ALCAYAGA;0;4102
638;ESCUELA DE CAMARONES;0;4102
639;ESCUELA DE LAS BARRANCAS;0;4102
640;ESCUELA DE EL MOLLACO;0;4102
641;ESCUELA DE LAS CARDAS;0;4102
642;ESCUELA DE EL PENON;0;4102
643;ESCUELA DE TAMBILLOS;0;4102
644;ESCUELA DE PUERTO ALDEA;0;4102
645;ESCUELA DE EL TANGUE;0;4102
646;COLEGIO BERNARDO O´HIGGINS;0;4102
647;COLEGIO MANUEL MONTT;0;4102
648;COLEGIO SANTA MARTA;0;4102
649;COLEGIO PARTICULAR GABRIELA MISTRAL;0;4102
650;ESCUELA PARTICULAR METODISTA;0;4102
654;COLEGIO INGLES JOHN KENNEDY;0;4102
655;COLEGIO PARTICULAR SAN IGNACIO;0;4102
656;LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.;1;4103
657;ESCUELA LUIS CRUZ MARTINEZ;0;4103
658;ESCUELA PATRICIO LYNCH;0;4103
659;ESCUELA PADRE BLAS HERNANDEZ SANCHEZ;0;4103
660;ESCUELA DE EL TORO;0;4103
661;ESCUELA LUIS AMENABAR OSSA;0;4103
662;ESCUELA DE MAITENCILLO;0;4103
663;ESCUELA PADRE CLARET;0;4103
664;COLEGIO PARROQUIAL DE ANDACOLLO;0;4103
665;LICEO CARLOS ROBERTO MONDACA CORTES;1;4106
666;ESCUELA BASICA LUCILA GODOY ALCAYAGA;0;4106
668;ESCUELA EDMUNDO VIDAL CARDENAS;0;4106
669;ESCUELA NEFTALI REYES;0;4106
671;ESCUELA RIOS DE ELQUI;0;4106
672;ESCUELA DE DIAGUITAS JUAN TORRES M.;0;4106
673;ESCUELA JOSE ABELARDO NUNEZ;0;4106
674;ESCUELA DE VINITA ALTA;0;4106
675;ESCUELA;0;4106
676;ESCUELA DE SAN CARLOS;0;4106
678;ESCUELA AMELIA BARAHONA MUJICA;0;4106
680;ESCUELA FEDERICO BARNES PAYNE;0;4106
681;ESCUELA DE EL ARENAL;0;4106
682;ESCUELA DAGOBERTO CAMPOS NUNEZ;0;4106
683;ESCUELA DE LA CALERA;0;4106
685;ESCUELA DE LA POLVADA;0;4106
686;ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ;0;4105
687;ESCUELA DE HUANTA;0;4106
688;ESCUELA DE CHAPILCA;0;4106
689;ESCUELA DE VARILLAR;0;4106
690;LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS;0;4106
691;ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO;0;4105
692;ESCUELA JERONIMO GODOY VILLANUEVA;0;4105
693;ESCUELA BASICA HECTOR MANUEL HERNANDEZ;0;4105
694;ESCUELA GABRIELA MISTRAL;0;4105
695;ESCUELA BASICA SANTIAGO BUERAS A.;0;4105
696;ESCUELA MUNICIPAL LA ORTIGA;0;4105
697;ESCUELA MUNICIPAL ALCOHUAZ;0;4105
699;ESCUELA MARIA ISABEL PERALTA P.;0;4105
701;LICEO ESTELA AVILA DE PERRY;1;4301
704;LICEO ALEJANDRO ALVAREZ JOFRE;0;4301
705;LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE;0;4301
706;COLEGIO FRAY JORGE;0;4301
707;ESCUELA BASICA HELENE LANG;0;4301
708;ESCUELA ANTONIO TIRADO LANAS;0;4301
709;ESCUELA BASICA OSCAR ARAYA MOLINA;0;4301
710;ESCUELA BASICA JOSE TOMAS OVALLE B.;0;4301
711;ESCUELA GUARDIAMARINA ERNESTO RIQUELME V;0;4301
712;ESCUELA BÁSICA ARTURO ALESSANDRI PALMA;0;4301
713;ESCUELA ARTURO VILLALON SIEULANNE;0;4301
714;ESCUELA BASICA VISTA HERMOSA;0;4301
715;ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME;0;4301
716;ESC.PADRE JOSEPH BENEDIKT STEGMEIER;0;4301
718;ESCUELA MARCOS MACUADA OGALDE;0;4301
719;COLEGIO YUNGAY;0;4301
721;ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ;0;4301
722;ESC. HEBERTO VELAZQUEZ VELAZQUEZ;0;4301
723;ESCUELA VILLORRIO EL TALHUEN;0;4301
724;ESCUELA BASICA CALETA EL MAITEN;0;4301
725;ESCUELA EL CRISOL;0;4301
726;ESCUELA QUEBRADA SECA DE SOTAQUI;0;4301
727;ESCUELA LA PALOMA;0;4301
728;ESCUELA EL ALGARROBO;0;4301
729;ESCUELA BASICA LOS OLIVOS;0;4301
730;ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA;0;4301
731;ESCUELA EL TRAPICHE;0;4301
732;ESCUELA HIGUERITAS UNIDAS;0;4301
733;ESCUELA PADRE DAMIAN HEREDIA;0;4301
735;ESCUELA LA QUIROGA;0;4301
736;ESCUELA BASICA LOS SOSSAS;0;4301
737;ESCUELA BASICA VALENTIN LETELIER;0;4301
738;ESCUELA BASICA PEJERREYES;0;4301
739;ESCUELA BASICA JULIO MONTT SALAMANCA;0;4301
740;ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS;0;4301
741;ESCUELA SONORA;0;4301
743;ESCUELA CARACHILLA;0;4301
744;ESCUELA ORURO;0;4301
745;ESCUELA LA HIGUERA DE PALOMA;0;4301
746;ESCUELA EL SAUCE;0;4301
747;ESCUELA CERRO TAMAYA;0;4301
749;ESCUELA TRANQUE RECOLETA;0;4301
750;ESCUELA ELVIRA DEL CARMEN OCHOA AVILES;0;4301
752;ESCUELA VALLE HERMOSO;0;4301
753;ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL;0;4301
754;ESCUELA LA ARAUCANA;0;4301
755;ESCUELA CANELILLA;0;4301
756;ESCUELA SANTA CATALINA;0;4301
757;ESCUELA BASICA EL GUINDO;0;4301
758;ESCUELA CORDILLERA;0;4301
759;ESCUELA BASICA GASPAR CABRALES;0;4301
760;ESCUELA LAS LOMAS DE PUNILLA;0;4301
761;ESCUELA SAN EUGENIO;0;4301
762;ESCUELA CALETA EL TORO;0;4301
763;COLEGIO SAN JUAN BAUTISTA;0;4301
766;COLEGIO SANTA MARIA EUFRASIA;0;4301
767;COLEGIO PARTICULAR GABRIELA MISTRAL;0;4301
768;COLEGIO LA PROVIDENCIA;0;4301
769;COLEGIO SAN VIATOR;0;4301
770;COLEGIO AMALIA ERRAZURIZ;0;4301
771;ESCUELA PARTICULAR EL ARRAYAN;0;4301
772;LICEO AGRICOLA DE OVALLE TADEO PERRY BARN;0;4301
773;ESCUELA SAMO ALTO;0;4305
774;COLEGIO PICHASCA;1;4305
775;ESCUELA BASICA DE FUNDINA;0;4305
776;ES.BAS.SAN PEDRO DE RIO HURTADO;0;4305
777;ESC.BASICA HIJOS DE EL CHANAR;0;4305
778;ESCUELA BASICA LAS BREAS;0;4305
780;ESCUELA BASICA TABAQUEROS;0;4305
783;ESCUELA DOCTOR JOSE LUIS ARRANO;0;4103
784;ESCUELA BASICA HUAMPULLA;0;4305
785;ESCUELA BASICA LOS MAITENES DE SAMO ALTO;0;4305
786;ESCUELA BASICA LA HUERTA;0;4305
787;ESCUELA BASICA MORRILLOS;0;4305
788;ESCUELA BASICA VADO DE MORRILLOS;0;4305
789;ESCUELA EL ESPINAL DE RIO HURTADO;0;4305
790;ESCUELA BASICA EL ROMERAL;0;4305
791;ESCUELA EL BOSQUE;0;4305
792;ESCUELA BASICA ESTANCIA EL SAUCE;0;4305
793;ESCUELA BASICA DE SERON;0;4305
795;ESC.BASICA DOMINGO SANTA MARIA GONZALEZ;0;4103
797;ESCUELA LOS MAITENES DE SERON;0;4305
798;ESCUELA EL PALQUI;0;4303
799;COLEGIO REPUBLICA DE CHILE;1;4303
800;ESCUELA HUATULAME;0;4303
802;LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA;1;4303
803;ESC.CONCENTRACION FRONTERIZA DE TULAHUEN;0;4303
804;ESCUELA BASICA WENCESLAO VARGAS;0;4303
805;ESCUELA EL MAQUI;0;4303
806;ESCUELA FRONTERA LAS RAMADAS;0;4303
807;ESCUELA EL MAITEN;0;4303
808;ESCUELA BASICA TULAHUEN PONIENTE;0;4303
809;ESCUELA DE HUANILLA;0;4303
810;ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE;0;4303
811;ESCUELA VARILLAR;0;4303
812;ESCUELA SOL DE LAS PRADERAS;0;4303
813;ESCUELA BASICA LA UNION;0;4303
814;ESCUELA BASICA EL TAYAN;0;4303
816;ESCUELA GUSTAVO CONTRERAS CASTRO;0;4303
817;ESCUELA NUEVA ESPERANZA DE PEJERREYES;0;4303
818;ESCUELA LOS CLONQUIS;0;4303
819;ESCUELA BUENAVENTURA;0;4303
820;ESCUELA SOL DEL CUYANO;0;4303
821;ESCUELA DE FLOR DEL VALLE;0;4303
822;ESCUELA JUNTAS;0;4303
823;ESCUELA BASICA COLLIGUAY;0;4303
824;ESCUELA HEROES DE CHILE;0;4303
825;ESCUELA BASICA PABLO NERUDA;0;4303
826;ESCUELA BASICA HACIENDA VALDIVIA;0;4303
827;COLEGIO RIO GRANDE;0;4303
828;ESCUELA FLOR DE LOS ANDES;0;4303
830;ESCUELA MARCELA PAZ;0;4303
831;ESCUELA VALLE NEVADO;0;4303
833;ESCUELA SANTA BERNARDITA;0;4303
834;ESCUELA SARGENTO CANDELARIA PEREZ;0;4303
835;ESCUELA CARMELA PRAT;0;4303
836;ESCUELA INES DE SUAREZ;0;4303
837;ESCUELA ESPERANZA DE HUANA;0;4303
838;ESCUELA PROFESOR MANUEL ORTIZ QUINTANA;0;4303
839;ESCUELA CHILECITO;0;4303
840;ESCUELA OMAR ELORZA SMITH;0;4303
841;ESCUELA PULPICA;0;4303
842;ESCUELA BASICA LA MOLLACANA;0;4303
843;ESCUELA LOS PERALES DE CAMPANARIO;0;4303
844;ESCUELA PARTICULAR CERRILLOS DE RAPEL;0;4303
845;LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS;1;4302
847;ESCUELA BASICA AMERICA;0;4302
848;ESCUELA ALEJANDRO CHELEN ROJAS;0;4303
849;ESCUELA BASICA JUANITA FERNANDEZ SOLAR;0;4302
850;ESCUELA JUAN LUIS SAN FUENTES;0;4302
851;ESCUELA BASICA ARTURO PEREZ CANTO;0;4302
852;ESCUELA BASICA PEDRO DE VALDIVIA;0;4302
853;ESCUELA DOMINGO FAUSTINO SARMIENTO;0;4302
854;ESCUELA RAFAEL SOTOMAYOR;0;4302
856;ESCUELA IRENE MORALES;0;4302
857;ESCUELA LOS MORALES;0;4303
859;ESCUELA REBECA MATTE DE INIGUEZ;0;4302
861;ESCUELA BASICA MANUEL BAQUEDANO;0;4302
862;ESCUELA ESTRELLA DE BELEN;0;4302
864;ESCUELA BASICA VIOLETA PARRA SANDOVAL;0;4302
865;ESCUELA BASICA DANIEL BARROS GREZ;0;4302
866;ESCUELA BASICA OSCAR CASTRO ZUNIGA;0;4302
867;ESCUELA SAN JUDAS TADEO DE CARCAMO;0;4303
868;ESCUELA AMERICA DE SUR;0;4302
869;ESCUELA BASICA REBECA PONCE DE LEON V.;0;4302
870;ESCUELA BASICA CAMILO HENRIQUEZ GONZALEZ;0;4302
871;ESCUELA BASICA LUIS ENRIQUE BOU PEREZ;0;4302
872;ESCUELA BASICA ROSITA OHIGGINS;0;4302
874;ESCUELA BASICA LAURITA VICUNA;0;4302
875;ESCUELA BASICA PEDRO LIRA RENCORET;0;4302
876;ESCUELA BASICA CLAUDIO MATTE;0;4302
878;ESCUELA JOSE JOAQUIN VALLEJOS;0;4302
879;ESCUELA BASICA BENJAMIN VICUNA MACKENNA;0;4302
881;ESCUELA BASICA MARIA QUITERIA RAMIREZ;0;4302
882;ESCUELA CINCO DE ABRIL;0;4302
883;ESCUELA BASICA SAN LUIS AMIGO Y FERRER;0;4302
884;ESCUELA BASICA JUAN FRANCISCO GONZALEZ;0;4302
885;ESCUELA BASICA JESUS DE NAZARETH;0;4302
886;ESCUELA LA VARIOLA;0;4303
887;ESCUELA BASICA CAUPOLICAN;0;4302
888;ESCUELA BASICA BOSQUE DE QUILLAY;0;4302
889;ESCUELA BASICA PAUL HARRIS;0;4302
890;ESCUELA PARTICULAR LOS SAPOS;0;4302
891;ESCUELA PARTICULAR RINCON DE LAS CHILCAS;0;4302
892;ESCUELA PARTICULAR EL DURAZNO;0;4302
893;ESCUELA PARTICULAR EL DIVISADERO;0;4302
896;ESCUELA PARTICULAR LA COLORADA;0;4302
897;ESCUELA BELGICA;0;4304
898;ESCUELA BASICA AMANDA LABARCA;0;4304
899;ESCUELA LUZ DE LUNA;0;4304
900;ESCUELA BASICA LA HIGUERA DE QUILE;0;4304
901;ESCUELA VINA VIEJA;0;4304
902;ESCUELA BASICA ELENA CAFFARENA;0;4301
904;ESCUELA CAMPO LINDO;0;4301
905;ESCUELA CHALINGA;0;4301
906;ESCUELA LOS CANELOS;0;4301
907;ESCUELA HIJOS DEL PERAL;0;4304
908;ESCUELA TABALI;0;4301
909;ESCUELA LOS AZAHARES DE CERRO BLANCO;0;4301
910;ESC.BASICA SAN ANTONIO DE LA VILLA;0;4301
911;ESCUELA LOS TRIGOS;0;4301
912;ESCUELA CAMARICO VIEJO;0;4301
914;ESCUELA PENA BLANCA;0;4301
915;ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA;0;4301
916;ESCUELA BARRAZA BAJO;0;4301
917;ESCUELA RINCON DE LA CALERA;0;4301
919;ESCUELA PUEBLO NUEVO;0;4304
920;ESCUELA ALTAR BAJO;0;4304
921;ESCUELA MINA DELIRIO;0;4304
922;ESCUELA BASICA LAS NIPAS;0;4304
923;ESCUELA EL MAQUI DE QUILE;0;4304
924;ESCUELA LOS ACACIOS;0;4301
925;ESCUELA BASICA VILLA LOS QUILES;0;4304
926;ESCUELA ALTAR ALTO;0;4304
928;ESCUELA BASICA GRANEROS;0;4304
929;ESCUELA LOS NOGALES;0;4301
931;ESCUELA SAN ANTONIO DE PADUA;0;4304
932;ESCUELA UNION CAMPESINA;0;4301
933;ESCUELA LAS CRUCES;0;4304
934;ESCUELA BEATRIZ VEGA VEGA;0;4304
935;ESCUELA SALALA;0;4301
936;ESCUELA EL ESPINAL;0;4301
937;ESCUELA ALCONES BAJOS;0;4301
939;ESCUELA ALMENDRO DE QUILE;0;4304
940;ESCUELA SAN PEDRO;0;4304
941;ESCUELA BASICA MINERAL DE TALCA;0;4301
942;ESCUELA BASICA EL DURAZNO DE SOCOS;0;4301
943;ESCUELA PADRE PABLO DIEHL HARTMAN;0;4301
945;ESCUELA SOL NACIENTE;0;4304
946;ESCUELA TERESITA DE LOS ANDES;0;4304
947;ESCUELA AURORA DE CHILE;0;4301
948;ESCUELA BASICA LAS AGUILAS;0;4301
949;ESCUELA EL DURAZNO DE QUILE;0;4304
950;ESCUELA LA CEBADAS;0;4301
951;ESCUELA LA CALERA DE SAN JULIAN;0;4301
952;ESCUELA BASICA LOS CIENAGOS;0;4301
953;ESCUELA PATRICIO ZEBALLOS;0;4301
954;ESCUELA EL AJIAL DE QUILE;0;4304
955;ESCUELA VILLA LOS CORRALES;0;4304
956;ESCUELA PORTEZUELOS BLANCOS;0;4304
957;ESCUELA EL CIENAGO;0;4304
959;COLEGIO PARTICULAR SALI HOCHSCHILD;0;4304
960;ESCUELA PARTICULAR EL LLANITO;0;4304
962;ESCUELA ALGARROBO DE HORNILLOS;0;4301
963;ESCUELA PARTICULAR EL TENIENTE;0;4301
964;ESCUELA BASICA MUNICIPAL DE ADULTOS;0;4201
967;LICEO BICENTENARIO DE EXCELENCIA LICEO DOMINGO ORTIZ DE ROZAS;1;4201
968;LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES;1;4201
969;ESCUELA BASICA VALLE DEL CHOAPA;0;4201
970;ESCUELA JUAN CARRASCO RISCO;0;4201
971;ESCUELA BASICA SAN RAFAEL DE ROZAS;0;4201
972;ESCUELA BASICA JORGE ARACENA RAMOS;0;4201
973;ESCUELA BASICA CLEMENCIA VILLARROEL;0;4201
974;ESCUELA BASICA CAMILO HENRIQUEZ;0;4201
976;ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA;0;4201
977;ESCUELA BASICA GRACIELA DIAZ ALLENDE;0;4201
978;ESCUELA BASICA MATANCILLA;0;4201
979;ESCUELA LA COLONIA;0;4201
981;ESCUELA BASICA CHOAPA LINDO;0;4201
982;ESCUELA BASICA VILLA LOS NARANJOS;1;4201
983;ESCUELA BASICA LAS LILAS DE TUNGA NORTE;0;4201
984;ESCUELA BASICA TUNGA SUR;0;4201
985;ESCUELA BASICA ASIENTO VIEJO;0;4201
986;ESCUELA BASICA LAS CHINCHILLAS DE COCOU;0;4201
987;COLEGIO SANTA TERESA;0;4201
988;LICEO PARTICULAR LUIS ALBERTO VERA;0;4201
990;ESCUELA PARTICULAR LAS CANAS;0;4201
991;ESCUELA PARTICULAR QUEBRADA EL PERAL;0;4201
993;ESCUELA PARTICULAR CANELILLO ALTO;0;4201
994;ESCUELA PARTICULAR RINCON DEL ROMERO;0;4201
995;ESCUELA PARTICULAR CAREN;0;4201
996;ESCUELA PARTICULAR EL LANCO;0;4201
997;ESCUELA PARTICULAR QUEBRADA DE CARCAMO;0;4201
998;ESCUELA PARTICULAR ILTA;0;4201
999;ESCUELA PARTICULAR 18 DE SEPTIEMBRE;0;4201
1000;ESCUELA PARTICULAR SAN ENRIQUE;0;4201
1001;ESCUELA PARTICULAR HERMINIA RAMOS;0;4201
1002;ESCUELA PARTICULAR EL SOCAVON;0;4201
1003;ESCUELA PARTICULAR SAN ROMUALDO;0;4201
1004;ESCUELA PARTICULAR LA CAPILLA;0;4201
1005;ESCUELA PARTICULAR RINCON DE TUNGA;0;4201
1006;ESCUELA MANUEL JOSE IRARRAZAVAL;0;4201
1007;ESCUELA PARTICULAR CANAS DE MICHIO;0;4201
1008;ESCUELA PARTICULAR QUILLAICILLO;0;4201
1010;ESCUELA PARTICULAR CUYUNTAGUA;0;4201
1011;ESCUELA PARTICULAR MACUCO;0;4201
1013;LICEO DE SALAMANCA;1;4204
1014;ESCUELA MATILDE SALAMANCA;0;4204
1015;ESCUELA BASICA DIAGUITAS DE CHALINGA;0;4204
1016;ESCUELA TRANQUILLA;0;4204
1017;ESCUELA BASICA BERTA HIDALGO BARAHONA;0;4204
1018;ESCUELA EL TAMBO;0;4204
1019;ESCUELA BASICA CHILLEPIN;0;4204
1020;ESCUELA BASICA GUISELA GAMBOA SALINAS;0;4204
1021;ESCUELA ZAPALLAR;0;4204
1022;ESCUELA COIRON;0;4204
1023;ESCUELA BASICA EL TEBAL;0;4204
1024;ESCUELA LLIMPO;0;4204
1025;ESCUELA LA HIGUERILLA;0;4204
1027;ESCUELA BASICA QUELEN BAJO;0;4204
1028;ESC.BASICA SANTA ROSA;0;4204
1029;ESCUELA BASICA CUNLAGUA;0;4204
1030;ESC.BASICA GUILLERMO BARRIOS VARGAS;0;4204
1031;ESCUELA BASICA JULIO ECHAVARRIA;0;4204
1032;ESCUELA BASICA SAN AGUSTIN;0;4204
1033;ESCUELA BASICA PANGUESILLO;0;4204
1034;ESCUELA LOS CORRALES;0;4204
1036;COLEGIO PARTICULAR SAN FRANCISCO DE ASIS;0;4204
1037;ESCUELA PARTICULAR HUANQUE;0;4204
1038;ESCUELA PARTICULAR EL PALQUIAL;0;4204
1039;ESCUELA BASICA JORQUERA;0;4204
1040;ESCUELA PARTICULAR LAS JARILLAS;0;4204
1041;ESCUELA PARTICULAR CAJON DE QUELEN;0;4204
1042;ESCUELA MUNICIPAL COLLIGUAY;0;4204
1044;ESCUELA PARTICULAR MANQUEHUA;0;4204
1045;ESCUELA PARTICULAR PUNTA NUEVA;0;4204
1046;ESCUELA PARTICULAR PLANTA PELADEROS;0;4204
1047;ESCUELA PARTICULAR VALLE CAMISAS;0;4204
1048;LICEO NICOLAS FEDERICO LOHSE VARGAS;1;4203
1049;COLEGIO DIEGO DE ALMAGRO;0;4203
1050;ESCUELA BASICA ERCOLE BENCINI;0;4203
1051;ESCUELA BASICA TERESA CANNON DE B.;0;4203
1052;ESCUELA BASICA PABLO BARRIOLHET;0;4203
1053;ESCUELA BASICA FORJADORES DE CHILE;0;4203
1054;ESCUELA;0;4203
1055;ESCUELA LOS MAQUIS;0;4203
1059;ESCUELA CLARA VIAL ORREGO;0;4203
1061;ESCUELA TILAMA;0;4203
1062;ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN;0;4203
1063;ESCUELA;0;4203
1064;ESCUELA BASICA EL QUELON;0;4203
1065;ESCUELA BASICA EL MANZANO;0;4203
1066;ESCUELA PARTICULAR DIVINA PROVIDENCIA;0;4203
1067;ESCUELA PARTICULAR EL MOLLAR;0;4203
1068;ESCUELA PARTICULAR CULIMO;0;4203
1069;ESCUELA PARTICULAR MINA LAS VACAS;0;4203
1070;ESCUELA PARTICULAR PUPIO;0;4203
1071;ESCUELA PARTICULAR EL ROMERO;0;4203
1072;ESCUELA PARTICULAR INFIERNILLO;0;4203
1073;ESCUELA PARTICULAR EL RINCON;0;4203
1075;ESCUELA PARTICULAR HACIENDA MAURO;0;4203
1076;ESCUELA PARTICULAR MAIMALICAN;0;4203
1077;ESCUELA BASICA HECTOR JORQUERA VALENCIA;0;4202
1078;ESCUELA BASICA JUAN ANTONIO RIOS;0;4202
1079;ESCUELA BASICA ALHUEMILLA;0;4202
1080;ESC.BASICA JOSE ANTONIO ECHAVARRIA;0;4202
1081;ESC.BASICA EUSEBIO LILLO ROBLES;0;4202
1082;ESC.BASICA MERCEDES MARIN DEL SOLAR;0;4202
1083;ESCUELA BASICA CARQUINDANO;0;4202
1084;ESCUELA BASICA JABONERIA;0;4202
1085;ESCUELA BASICA PABLO NERUDA;0;4202
1086;ESCUELA BASICA MARIANO LATORRE;0;4202
1087;ESCUELA BASICA CANELA ALTA;0;4202
1089;ESC.BASICA DIEGO DUBLE URRUTIA;0;4202
1090;ESC.BASICA CARLOS IBANEZ DEL CAMPO;0;4202
1092;ESCUELA BASICA MINCHA NORTE;0;4202
1093;ESCUELA BASICA ATELCURA ALTA;0;4202
1094;ESCUELA BASICA POZA HONDA;0;4202
1095;ESCUELA BASICA SARGENTO ALDEA;0;4202
1096;ESCUELA BASICA LOS POZOS;0;4202
1097;ESCUELA BASICA ESPIRITU SANTO;0;4202
1098;ESCUELA BASICA LO VAROLI;0;4202
1099;ESCUELA VIOLETA PARRA;0;4202
1100;ESC.BASICA CARLOS VIAL ESPANTOSO;0;4202
1101;ESCUELA BASICA JOSE MIGUEL CARRERA;0;4202
1102;ESCUELA BASICA BALDOMERO LILLO FIGUEROA;0;4202
1103;ESCUELA BASICA  VICTOR DOMINGO SILVA;0;4202
1104;ESCUELA LA CORTADERA;0;4202
1105;ESCUELA BASICA MANUEL ROJAS;0;4202
1106;ESC.BASICA JOSE SANTOS GONZALEZ;0;4202
1108;ESCUELA BASICA MARTA BRUNETT;0;4202
1109;ESCUELA BASICA GABRIELA MISTRAL;0;4202
1112;ESCUELA PARTICULAR EL POTRERO;0;4202
1113;ESCUELA BASICA SALVADOR REYES;0;4202
1114;ESCUELA PARTICULAR EL CHILCAL;0;4202
1115;ESC.BASICA JUAN GUZMAN CRUCHAGA;0;4202
1116;ESCUELA PARTICULAR CANELILLA;0;4202
1117;ESCUELA PARTICULAR LOS TOMES;0;4202
1119;COLEGIO PARTICULAR SANTA MARIA;0;5401
1120;CENTRO DE EDUCACION DE ADULTOS LA LIGUA;0;5401
1121;LICEO PULMAHUE DE LA LIGUA;1;5401
1122;ESCUELA REPUBLICA DE VENEZUELA;0;5401
1123;ESCUELA GABRIELA MISTRAL;1;5401
1125;ESCUELA DIEGO PORTALES;0;5401
1126;ESCUELA ESPECIAL SOL NACIENTE;0;5401
1128;ESCUELA COMUNIDADES DE VALLE HERMOSO;0;5401
1129;ESCUELA ANGEL MENAY;0;5401
1130;ESC. BASICA LOS HORNOS DE HUAQUEN;0;5401
1131;ESC. BASICA CASAS VIEJAS DE LONGOTOMA;0;5401
1132;ESCUELA BASICA POZA VERDE;0;5401
1133;ESC.BASICA LAS CASAS DE HUAQUEN;0;5401
1134;CARMEN SANCHEZ ARAYA;0;5401
1135;ESCUELA BASICA LOS MOLLES;0;5401
1136;ESCUELA BASICA PUYANCON;0;5401
1137;ESCUELA BASICA HORTENCIA POWELL S.;0;5401
1139;ESCUELA MINISTRO GOMEZ MILLAS;0;5401
1140;ESCUELA BASICA CARLOS ARIZTIA RUIZ;0;5401
1142;ESCUELA LA CANELA;0;5401
1143;ESCUELA BASICA QUEBRADILLA;0;5401
1144;ESCUELA BASICA PICHICUY;0;5401
1145;ESCUELA ENRIQUE DOLL ROJAS;0;5401
1147;ESCUELA FERNANDO GARCIA OLDINI;0;5404
1148;LICEO JOSE MANUEL BORGONO NUNEZ;1;5404
1149;LICEO CORDILLERA;1;5404
1150;ESCUELA BASICA NEFTALI REYES B.;0;5404
1151;ESCUELA BASICA VILLA SANTA ANA;0;5404
1152;ESCUELA EDUARDO FREI MONTALVA;0;5404
1153;ESCUELA BASICA EL CRUCERO;0;5404
1154;ESCUELA RAUL ESCOBAR VARAS;0;5404
1156;ESCUELA BASICA G-24;0;5404
1157;ESCUELA BASICA LOS ALAMOS EL SOBRANTE;0;5404
1158;ESCUELA BASICA BENANCIO PEREZ;0;5404
1160;ESCUELA HOGAR FRONTERIZA DE CHALACO;0;5404
1161;ESCUELA BASICA PEDEGUA;0;5404
1162;ESCUELA PARTICULAR JUAN PABLO II;0;5404
1164;COL. CATOLICO PDTE.MANUEL MONTT;0;5404
1166;COLEGIO SAGRADO CORAZON;0;5404
1167;LICEO Y ESCUELA MUNICIPAL;1;5402
1168;ESCUELA HANS WENKE MENGERS;0;5402
1170;ESCUELA BASICA VALLE DE ARTIFICIO;0;5402
1171;ESCUELA BASICA LA FRONTERA DE ALICAHUE;0;5402
1173;ESCUELA ESTER SILVA SOMARRIVA BARTOLILLO;0;5402
1174;ESCUELA BASICA SAN LORENZO;0;5402
1175;ESCUELA BASICA;0;5402
1176;ESCUELA PABLO NERUDA;0;5402
1177;ESCUELA BASICA CERRO NEGRO;0;5402
1178;ESCUELA BASICA LA VINA;0;5402
1179;ESCUELA BASICA MANUEL RODRIGUEZ;0;5402
1180;ESCUELA BASICA G-45;0;5402
1181;ESCUELA BASICA LOS ANGELES;0;5402
1182;ESCUELA BASICA G-47;0;5402
1183;LICEO BICENTENARIO DE ZAPALLAR;1;5405
1184;COLEGIO TECNICO PROFESIONAL MERCEDES MATURANA GALLARDO;0;5405
1185;ESCUELA BALNEARIO CACHAGUA;0;5405
1187;ESCUELA;0;5405
